ID_Composicao;Nome_Composicao;Grupo_Rosca;Percentual_Rosca;Cod_Material;Descricao_Material;Qtd_Original_Na_Rosca;Qtd_Corrigida_No_Filme;Unidade
326;MONO FORMULA SAL;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;11.0;11.0;KG
326;MONO FORMULA SAL;MONO;100.0;500008;PEBD REC. CONVENCIONAL;9.0;9.0;KG
326;MONO FORMULA SAL;MONO;100.0;517232;PELBD ENABLE 2005 RE - EXCEED FLOW M 0520.RE;21.0;21.0;KG
326;MONO FORMULA SAL;MONO;100.0;503271;PEAD HE-150 PL14;12.0;12.0;KG
326;MONO FORMULA SAL;MONO;100.0;500204;ADIT. DESLIZANTE;1.0;1.0;KG
33;FORMULA ENFARDADEIRA SLC;MONO;100.0;503757;PELBD BUTENO LF 720/20;75.0;75.0;KG
33;FORMULA ENFARDADEIRA SLC;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;25.0;25.0;KG
340;MONO FORMULA GOFRADO VERDE UNIQUE;MONO;100.0;505579;PEBD INDUSTRIAL TX7001;97.5;97.5;KG
340;MONO FORMULA GOFRADO VERDE UNIQUE;MONO;100.0;511792;PIG. VERDE CAMEL BACK UNIQUE - VD15653;2.5;2.5;KG
341;COEX FORMULA ONTEX;ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;85.0;21.25;KG
341;COEX FORMULA ONTEX;ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;15.0;3.75;KG
341;COEX FORMULA ONTEX;ROSCA B;50.0;509688;PELBD METALOCENICO PROXESS 1809 PL14;85.0;42.5;KG
341;COEX FORMULA ONTEX;ROSCA B;50.0;505363;PEBD FEB001 SP53 PL14 OFF GRADE - TX7003;15.0;7.5;KG
341;COEX FORMULA ONTEX;ROSCA C;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;85.0;21.25;KG
341;COEX FORMULA ONTEX;ROSCA C;25.0;502516;PEBD CONVENCIONAL EB 853/72;15.0;3.75;KG
346;MONO FORMULA GOFRADO AZUL ESCURO OUTROS;MONO;100.0;510992;PIG. AZUL ESCURO CAMEL BACK VIPAL;4.0;4.0;KG
346;MONO FORMULA GOFRADO AZUL ESCURO OUTROS;MONO;100.0;502452;PEBD INDUSTRIAL TX8079;56.0;56.0;KG
346;MONO FORMULA GOFRADO AZUL ESCURO OUTROS;MONO;100.0;500016;PEBD REC. AZUL ESCURO BORRACHAS OUTROS;40.0;40.0;KG
348;MONO FORMULA LEITE BEBIDA LACTEA E IOGURTE;MONO;100.0;506154;PELBD FLEXUS 9211;66.0;66.0;KG
348;MONO FORMULA LEITE BEBIDA LACTEA E IOGURTE;MONO;100.0;502311;PEBD CONVENCIONAL EB 853;20.0;20.0;KG
348;MONO FORMULA LEITE BEBIDA LACTEA E IOGURTE;MONO;100.0;500043;PEBD REC. BRANCO COMUM;10.0;10.0;KG
348;MONO FORMULA LEITE BEBIDA LACTEA E IOGURTE;MONO;100.0;504037;PIG. BRANCO PADRAO;4.0;4.0;KG
349;MONO FORMULA LEITE EM PO;MONO;100.0;500001;PELBD METALOCENICO PROXESS 1806 S3;77.0;77.0;KG
349;MONO FORMULA LEITE EM PO;MONO;100.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;20.0;KG
349;MONO FORMULA LEITE EM PO;MONO;100.0;500207;ADIT. ANTI-ESTATICO;3.0;3.0;KG
382;MONO FORMULA GOFRADO BRANCO REALFLEX;MONO;100.0;502452;PEBD INDUSTRIAL TX8079;97.0;97.0;KG
382;MONO FORMULA GOFRADO BRANCO REALFLEX;MONO;100.0;500044;PIG. BRANCO CAMEL BACK;3.0;3.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA A;25.0;500191;PEBD REC.TRANSICAO;40.0;10.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA A;25.0;500203;PIG. VERMELHO CAMEL BACK 67455/16;2.0;0.5;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA A;25.0;505426;PEBD REC. SACARIA;58.0;14.5;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA B;50.0;500191;PEBD REC.TRANSICAO;40.0;20.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA B;50.0;505426;PEBD REC. SACARIA;58.0;29.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA B;50.0;500203;PIG. VERMELHO CAMEL BACK 67455/16;2.0;1.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA C;25.0;500191;PEBD REC.TRANSICAO;40.0;10.0;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA C;25.0;505426;PEBD REC. SACARIA;58.0;14.5;KG
397;COEX FORMULA REC. DESCARTE VERMELHO;ROSCA C;25.0;500203;PIG. VERMELHO CAMEL BACK 67455/16;2.0;0.5;KG
418;COEX FORMULA RUBBER NEW AMARELO;ROSCA A;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
418;COEX FORMULA RUBBER NEW AMARELO;ROSCA B;60.0;505579;PEBD INDUSTRIAL TX7001;98.5;59.1;KG
418;COEX FORMULA RUBBER NEW AMARELO;ROSCA B;60.0;501838;PIG. AMARELO CAMEL BACK 27699/17;1.5;0.9;KG
418;COEX FORMULA RUBBER NEW AMARELO;ROSCA C;20.0;505579;PEBD INDUSTRIAL TX7001;100.0;20.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA A;100.0;503271;PEAD HE-150 PL14;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA A;100.0;511110;PEBD REC. CINZA VIPAL-UNIQUE;40.0;40.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA A;100.0;500043;PEBD REC. BRANCO COMUM;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA B;100.0;503271;PEAD HE-150 PL14;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA B;100.0;500043;PEBD REC. BRANCO COMUM;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA B;100.0;511110;PEBD REC. CINZA VIPAL-UNIQUE;40.0;40.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA C;100.0;503271;PEAD HE-150 PL14;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA C;100.0;500043;PEBD REC. BRANCO COMUM;30.0;30.0;KG
431;COEX FORMULA PARA SERIGRAFIA COM RECUPERADO;ROSCA C;100.0;511110;PEBD REC. CINZA VIPAL-UNIQUE;40.0;40.0;KG
447;MONO FORMULA GOFRADO CINZA VIPAL;MONO;100.0;505579;PEBD INDUSTRIAL TX7001;96.0;96.0;KG
447;MONO FORMULA GOFRADO CINZA VIPAL;MONO;100.0;515234;PIG. CINZA CAMEL BACK TMB-47192;4.0;4.0;KG
462;COEX FORMULA MISTURA RICA ACIMA DE 60 MICRAS (ATUALIZADA 2023);ROSCA A;25.0;500001;PELBD METALOCENICO PROXESS 1806 S3;80.0;20.0;KG
462;COEX FORMULA MISTURA RICA ACIMA DE 60 MICRAS (ATUALIZADA 2023);ROSCA A;25.0;502516;PEBD CONVENCIONAL EB 853/72;20.0;5.0;KG
